Time	Waarde	Status	Kwaliteit	Reason	Status	Suppression Type
19-9-2022 8:55:20.485	1	Normal	Goed	Huidige Data	Valid	None
17-9-2022 2:25:36.836	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-9-2022 14:36:16.114	5	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:27:48.313	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:26:21.213	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:26:14.213	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:25:37.266	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-9-2022 14:25:32.413	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:23:29.513	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 13:47:03.338	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-9-2022 13:44:50.451	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 9:43:31.951	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 9:41:40.651	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 8:35:51.951	1	Normal	Goed	Huidige Data	Valid	None
15-9-2022 14:25:37.288	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-9-2022 14:06:43.196	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-9-2022 14:06:37.200	5	Normal	Goed	Huidige Data	Valid	None
15-9-2022 11:07:30.718	5	Normal	Goed	Huidige Data	Valid	None
15-9-2022 8:41:06.518	1	Normal	Goed	Huidige Data	Valid	None
13-9-2022 14:25:37.180	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
13-9-2022 10:46:54.556	5	Normal	Goed	Huidige Data	Valid	None
13-9-2022 7:38:32.255	1	Normal	Goed	Huidige Data	Valid	None
13-9-2022 2:25:36.927	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-9-2022 15:05:47.700	5	Normal	Goed	Huidige Data	Valid	None
12-9-2022 14:25:37.303	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-9-2022 13:31:30.205	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-9-2022 13:31:23.400	5	Normal	Goed	Huidige Data	Valid	None
12-9-2022 13:28:07.255	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
