Time	Waarde	Status	Kwaliteit	Reason	Status	Suppression Type
28-6-2023 14:25:13.115	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
28-6-2023 12:04:11.944	1	Normal	Goed	Huidige Data	Valid	None
28-6-2023 10:53:14.694	5	Normal	Goed	Huidige Data	Valid	None
28-6-2023 10:53:05.494	2	Normal	Goed	Huidige Data	Valid	None
28-6-2023 10:51:14.994	4	Normal	Goed	Huidige Data	Valid	None
28-6-2023 10:49:00.994	3	Normal	Goed	Huidige Data	Valid	None
15-6-2023 23:09:02.447	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-6-2023 14:36:17.468	1	Normal	Goed	Huidige Data	Valid	None
15-6-2023 14:25:13.104	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-6-2023 14:06:24.675	5	Normal	Goed	Huidige Data	Valid	None
15-6-2023 14:04:25.425	4	Normal	Goed	Huidige Data	Valid	None
15-6-2023 14:04:22.925	3	Normal	Goed	Huidige Data	Valid	None
17-5-2023 14:25:13.501	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
17-5-2023 13:14:01.633	1	Normal	Goed	Huidige Data	Valid	None
17-5-2023 13:12:04.433	5	Normal	Goed	Huidige Data	Valid	None
17-5-2023 13:10:05.183	4	Normal	Goed	Huidige Data	Valid	None
17-5-2023 13:09:11.283	3	Normal	Goed	Huidige Data	Valid	None
17-5-2023 13:07:16.383	1	Normal	Goed	Huidige Data	Valid	None
17-5-2023 6:26:59.533	5	Normal	Goed	Huidige Data	Valid	None
1-5-2023 14:25:13.476	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-5-2023 12:08:23.565	1	Normal	Goed	Huidige Data	Valid	None
1-5-2023 12:06:53.115	2	Normal	Goed	Huidige Data	Valid	None
1-5-2023 11:33:00.715	1	Normal	Goed	Huidige Data	Valid	None
1-5-2023 11:32:53.715	3	Normal	Goed	Huidige Data	Valid	None
22-4-2023 18:35:58.442	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-4-2023 18:04:13.999	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
28-3-2023 14:25:13.458	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
28-3-2023 8:37:37.246	1	Normal	Goed	Huidige Data	Valid	None
28-3-2023 8:36:23.046	2	Normal	Goed	Huidige Data	Valid	None
26-3-2023 1:25:13.483	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
25-3-2023 21:22:43.232	1	Normal	Goed	Huidige Data	Valid	None
25-3-2023 18:41:35.432	2	Normal	Goed	Huidige Data	Valid	None
16-3-2023 1:25:13.211	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-3-2023 13:47:06.933	1	Normal	Goed	Huidige Data	Valid	None
15-3-2023 13:42:49.833	5	Normal	Goed	Huidige Data	Valid	None
13-3-2023 1:25:13.261	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-3-2023 15:23:52.452	1	Normal	Goed	Huidige Data	Valid	None
10-3-2023 13:25:13.218	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-3-2023 2:55:51.777	2	Normal	Goed	Huidige Data	Valid	None
6-3-2023 6:47:48.263	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-3-2023 6:39:58.327	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
24-1-2023 6:54:46.246	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
24-1-2023 6:47:24.844	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-1-2023 8:45:47.277	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-1-2023 1:25:13.441	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
20-1-2023 19:26:34.556	1	Normal	Goed	Huidige Data	Valid	None
20-1-2023 14:06:49.013	2	Normal	Goed	Huidige Data	Valid	None
20-1-2023 1:25:13.353	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-1-2023 20:47:40.830	1	Normal	Goed	Huidige Data	Valid	None
19-1-2023 13:25:13.483	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-1-2023 8:27:59.649	2	Normal	Goed	Huidige Data	Valid	None
18-1-2023 1:25:13.184	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
17-1-2023 15:02:52.004	1	Normal	Goed	Huidige Data	Valid	None
17-1-2023 14:59:40.004	5	Normal	Goed	Huidige Data	Valid	None
17-1-2023 14:57:40.154	4	Normal	Goed	Huidige Data	Valid	None
17-1-2023 14:28:16.299	3	Normal	Goed	Huidige Data	Valid	None
16-1-2023 13:25:13.016	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-1-2023 9:22:22.654	1	Normal	Goed	Huidige Data	Valid	None
16-1-2023 9:11:14.704	5	Normal	Goed	Huidige Data	Valid	None
16-1-2023 8:53:30.904	1	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:36:23.804	2	Normal	Goed	Huidige Data	Valid	None
16-1-2023 7:27:50.704	1	Normal	Goed	Huidige Data	Valid	None
16-1-2023 1:25:13.120	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-1-2023 22:26:01.029	5	Normal	Goed	Huidige Data	Valid	None
15-1-2023 22:08:18.329	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 20:16:01.079	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 18:59:56.029	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 18:12:00.029	5	Normal	Goed	Huidige Data	Valid	None
15-1-2023 17:54:16.379	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 16:36:58.179	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 13:25:13.217	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-1-2023 11:46:54.625	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 8:36:13.476	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 8:23:57.575	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:57:01.525	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:56:44.475	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:55:28.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:55:10.675	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:53:54.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:53:36.225	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:52:20.525	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:50:28.975	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:49:12.476	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:48:56.275	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:47:39.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:47:20.225	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:46:07.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 7:45:44.325	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:22:22.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:22:04.225	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:05:46.525	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 4:05:36.625	1	Normal	Goed	Huidige Data	Valid	None
15-1-2023 3:46:13.475	2	Normal	Goed	Huidige Data	Valid	None
15-1-2023 1:25:13.325	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-1-2023 17:53:02.620	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:51:41.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:51:30.570	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:50:08.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:49:58.620	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:48:37.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:48:25.770	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:47:06.670	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 17:46:52.121	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 14:51:24.570	2	Normal	Goed	Huidige Data	Valid	None
14-1-2023 13:25:13.396	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
14-1-2023 6:12:43.878	1	Normal	Goed	Huidige Data	Valid	None
14-1-2023 1:25:13.016	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
13-1-2023 23:47:24.567	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 23:47:04.667	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:19:47.455	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 20:19:32.705	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:51:06.505	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 19:50:50.655	1	Normal	Goed	Huidige Data	Valid	None
13-1-2023 13:25:14.059	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
13-1-2023 11:30:38.739	2	Normal	Goed	Huidige Data	Valid	None
13-1-2023 11:30:30.039	1	Normal	Goed	Huidige Data	Valid	None
12-1-2023 13:25:13.238	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-1-2023 12:01:42.388	2	Normal	Goed	Huidige Data	Valid	None
12-1-2023 9:59:03.088	1	Normal	Goed	Huidige Data	Valid	None
12-1-2023 7:20:52.738	2	Normal	Goed	Huidige Data	Valid	None
5-1-2023 1:25:13.526	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-1-2023 15:40:18.754	1	Normal	Goed	Huidige Data	Valid	None
4-1-2023 15:40:10.404	2	Normal	Goed	Huidige Data	Valid	None
4-1-2023 15:36:32.355	4	Normal	Goed	Huidige Data	Valid	None
4-1-2023 15:36:09.304	3	Normal	Goed	Huidige Data	Valid	None
1-1-2023 13:25:13.315	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-1-2023 9:43:19.718	1	Normal	Goed	Huidige Data	Valid	None
1-1-2023 1:25:13.167	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-1-2023 0:42:10.020	5	Normal	Goed	Huidige Data	Valid	None
1-1-2023 0:42:09.871	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 22:27:44.966	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 20:13:16.016	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 20:01:33.416	5	Normal	Goed	Huidige Data	Valid	None
31-12-2022 20:01:33.266	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 17:47:51.116	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 17:46:20.866	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 17:31:19.766	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 17:31:19.566	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 17:22:10.066	5	Normal	Goed	Huidige Data	Valid	None
31-12-2022 17:06:12.966	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 17:05:39.466	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:52:42.966	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:45:22.566	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:45:06.516	5	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:18:29.366	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:17:20.966	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:17:06.416	3	Normal	Goed	Huidige Data	Valid	None
31-12-2022 16:07:33.066	5	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:41:07.642	4	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:41:02.942	3	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:40:45.042	4	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:25:14.154	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
31-12-2022 13:23:38.392	2	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:23:38.042	1	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:23:12.542	3	Normal	Goed	Huidige Data	Valid	None
31-12-2022 13:15:35.392	5	Normal	Goed	Huidige Data	Valid	None
31-12-2022 11:58:34.456	4	Normal	Goed	Huidige Data	Valid	None
31-12-2022 11:58:27.606	3	Normal	Goed	Huidige Data	Valid	None
31-12-2022 11:58:09.557	4	Normal	Goed	Huidige Data	Valid	None
31-12-2022 9:04:44.356	2	Normal	Goed	Huidige Data	Valid	None
27-12-2022 6:54:00.837	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
27-12-2022 6:46:08.907	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-12-2022 14:49:50.538	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-12-2022 14:19:49.222	1	Normal	Goed	Huidige Data	Valid	None
6-12-2022 13:53:26.272	5	Normal	Goed	Huidige Data	Valid	None
6-12-2022 13:51:26.572	4	Normal	Goed	Huidige Data	Valid	None
6-12-2022 13:51:24.672	3	Normal	Goed	Huidige Data	Valid	None
6-12-2022 1:25:13.527	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-12-2022 15:11:06.018	1	Normal	Goed	Huidige Data	Valid	None
5-12-2022 13:25:13.374	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
5-12-2022 6:52:26.150	5	Normal	Goed	Huidige Data	Valid	None
25-11-2022 15:58:46.407	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-11-2022 1:25:13.039	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
10-11-2022 15:12:05.790	1	Normal	Goed	Huidige Data	Valid	None
10-11-2022 15:10:51.690	2	Normal	Goed	Huidige Data	Valid	None
10-11-2022 15:06:21.540	1	Normal	Goed	Huidige Data	Valid	None
10-11-2022 15:05:14.890	2	Normal	Goed	Huidige Data	Valid	None
10-11-2022 15:02:29.390	1	Normal	Goed	Huidige Data	Valid	None
10-11-2022 15:00:47.390	2	Normal	Goed	Huidige Data	Valid	None
8-11-2022 21:56:16.193	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
8-11-2022 21:36:16.841	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
8-11-2022 14:30:33.751	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
2-11-2022 1:25:13.164	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
1-11-2022 15:34:03.862	1	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:10:28.062	2	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:10:27.762	1	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:07:42.362	5	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:07:08.762	2	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:05:12.012	1	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:04:04.412	2	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:03:43.812	1	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:01:43.512	3	Normal	Goed	Huidige Data	Valid	None
1-11-2022 15:01:34.762	1	Normal	Goed	Huidige Data	Valid	None
1-11-2022 14:59:57.512	3	Normal	Goed	Huidige Data	Valid	None
1-11-2022 14:58:17.112	1	Normal	Goed	Huidige Data	Valid	None
1-11-2022 14:58:09.912	3	Normal	Goed	Huidige Data	Valid	None
1-11-2022 14:57:51.062	1	Normal	Goed	Huidige Data	Valid	None
1-11-2022 14:57:02.762	3	Normal	Goed	Huidige Data	Valid	None
31-10-2022 13:25:13.151	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
31-10-2022 11:40:00.465	1	Normal	Goed	Huidige Data	Valid	None
31-10-2022 11:38:49.014	2	Normal	Goed	Huidige Data	Valid	None
26-10-2022 15:27:57.334	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-10-2022 15:06:49.764	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-10-2022 14:03:18.448	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-10-2022 13:56:24.610	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-10-2022 14:25:26.190	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-10-2022 9:15:36.262	1	Normal	Goed	Huidige Data	Valid	None
19-10-2022 9:06:31.562	5	Normal	Goed	Huidige Data	Valid	None
19-10-2022 9:06:01.462	4	Normal	Goed	Huidige Data	Valid	None
19-10-2022 9:05:57.862	3	Normal	Goed	Huidige Data	Valid	None
14-10-2022 20:21:06.725	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-10-2022 13:07:22.579	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-10-2022 11:04:31.623	1	Normal	Goed	Huidige Data	Valid	None
12-10-2022 8:58:59.823	5	Normal	Goed	Huidige Data	Valid	None
12-10-2022 8:58:30.623	4	Normal	Goed	Huidige Data	Valid	None
12-10-2022 8:58:28.623	3	Normal	Goed	Huidige Data	Valid	None
12-10-2022 2:25:26.197	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-10-2022 14:50:40.781	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:48:25.281	2	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:47:37.981	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:47:32.081	2	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:45:45.681	4	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:43:00.481	3	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:42:51.081	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:41:52.381	2	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:41:41.981	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:39:53.281	3	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:38:11.281	4	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:37:35.581	3	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:37:32.381	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:30:22.081	2	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:29:04.181	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:25:28.187	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
11-10-2022 14:24:09.581	2	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:22:38.281	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 14:18:02.981	2	Normal	Goed	Huidige Data	Valid	None
11-10-2022 13:36:26.162	1	Normal	Goed	Huidige Data	Valid	None
11-10-2022 13:18:08.863	5	Normal	Goed	Huidige Data	Valid	None
11-10-2022 13:16:54.762	2	Normal	Goed	Huidige Data	Valid	None
6-10-2022 11:33:18.120	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
6-10-2022 11:07:43.138	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-10-2022 15:23:26.096	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-10-2022 14:25:26.700	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
4-10-2022 13:54:23.465	1	Normal	Goed	Huidige Data	Valid	None
4-10-2022 13:50:57.065	5	Normal	Goed	Huidige Data	Valid	None
30-9-2022 2:25:26.693	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-9-2022 14:36:12.556	1	Normal	Goed	Huidige Data	Valid	None
29-9-2022 14:25:26.893	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
29-9-2022 13:19:19.193	5	Normal	Goed	Huidige Data	Valid	None
28-9-2022 9:58:06.855	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
26-9-2022 10:04:01.910	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
23-9-2022 13:40:49.786	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
23-9-2022 13:39:34.142	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 14:25:25.259	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 10:56:29.204	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:56:24.104	2	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:54:21.104	4	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:53:59.404	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:53:19.604	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:53:15.604	2	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:51:06.604	4	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:50:07.504	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 10:48:48.504	4	Normal	Goed	Huidige Data	Valid	None
22-9-2022 9:33:53.287	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 9:33:47.900	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 9:24:57.920	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 9:24:26.100	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 9:18:06.323	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 9:17:58.399	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 8:57:25.135	3	Normal	Goed	Huidige Data	Valid	None
22-9-2022 8:52:30.461	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
22-9-2022 8:50:52.647	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 8:50:51.447	1	Normal	Goed	Huidige Data	Valid	None
22-9-2022 2:25:25.604	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 15:54:52.686	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 15:54:04.000	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:50:41.962	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 15:50:35.900	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:44:28.714	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:42:59.014	1	Normal	Goed	Huidige Data	Valid	None
21-9-2022 15:42:58.414	1	Normal	Goed	Huidige Data	Valid	None
21-9-2022 14:41:18.500	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 14:25:25.337	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 13:40:08.360	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 13:39:16.760	1	Normal	Goed	Huidige Data	Valid	None
21-9-2022 13:33:27.160	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 13:33:16.160	4	Normal	Goed	Huidige Data	Valid	None
21-9-2022 12:21:12.330	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
21-9-2022 12:21:07.800	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 8:22:17.705	3	Normal	Goed	Huidige Data	Valid	None
21-9-2022 8:19:39.205	5	Normal	Goed	Huidige Data	Valid	None
20-9-2022 14:25:25.393	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
20-9-2022 10:22:22.200	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 17:08:35.294	3	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-9-2022 15:25:01.583	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 15:24:23.783	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 15:20:30.683	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 15:01:10.083	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 15:01:02.783	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 14:59:53.383	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 14:42:06.683	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 14:25:25.836	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-9-2022 13:47:30.309	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:40:09.609	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:38:48.509	4	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:35:48.109	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:32:56.709	4	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:32:53.709	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:31:44.709	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 13:31:28.710	3	Normal	Goed	Huidige Data	Valid	None
19-9-2022 12:55:30.609	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 12:55:15.209	2	Normal	Goed	Huidige Data	Valid	None
19-9-2022 11:45:19.909	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 11:45:02.609	2	Normal	Goed	Huidige Data	Valid	None
19-9-2022 11:24:14.109	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 11:00:02.509	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 10:54:28.609	1	Normal	Goed	Huidige Data	Valid	None
19-9-2022 9:45:41.133	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
19-9-2022 9:45:34.300	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 9:00:11.285	5	Normal	Goed	Huidige Data	Valid	None
19-9-2022 8:55:20.485	1	Normal	Goed	Huidige Data	Valid	None
17-9-2022 2:25:25.242	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-9-2022 14:36:16.114	5	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:27:46.913	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:26:25.313	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:26:16.914	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:25:25.657	1	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-9-2022 14:25:20.413	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:24:59.213	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 14:21:18.514	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 13:46:51.742	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
16-9-2022 13:44:50.451	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 9:43:31.951	1	Normal	Goed	Huidige Data	Valid	None
16-9-2022 9:41:40.651	2	Normal	Goed	Huidige Data	Valid	None
16-9-2022 8:35:51.951	1	Normal	Goed	Huidige Data	Valid	None
15-9-2022 14:25:25.694	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-9-2022 14:06:31.591	2	Normal	Goed	Huidige Data	Valid; Time Substituted	None
15-9-2022 14:06:26.201	5	Normal	Goed	Huidige Data	Valid	None
15-9-2022 11:07:30.718	5	Normal	Goed	Huidige Data	Valid	None
15-9-2022 8:41:06.518	2	Normal	Goed	Huidige Data	Valid	None
13-9-2022 14:25:25.570	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
13-9-2022 10:46:54.556	5	Normal	Goed	Huidige Data	Valid	None
13-9-2022 7:38:32.255	1	Normal	Goed	Huidige Data	Valid	None
13-9-2022 2:25:25.332	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-9-2022 15:05:37.300	5	Normal	Goed	Huidige Data	Valid	None
12-9-2022 14:25:25.678	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-9-2022 13:31:18.593	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
12-9-2022 13:31:13.000	5	Normal	Goed	Huidige Data	Valid	None
12-9-2022 13:27:55.627	5	Normal	Goed	Huidige Data	Valid; Time Substituted	None
